source_name,unit,start_date,end_date,value
MyNetDiary,g,2024-12-28 21:45:00 -0700,2024-12-28 21:45:00 -0700,0
MyNetDiary,g,2024-12-28 21:45:00 -0700,2024-12-28 21:45:00 -0700,0
MyNetDiary,g,2024-12-28 21:46:00 -0700,2024-12-28 21:46:00 -0700,0
MyNetDiary,g,2024-12-28 15:45:00 -0700,2024-12-28 15:45:00 -0700,0
MyNetDiary,g,2024-12-28 21:57:00 -0700,2024-12-28 21:57:00 -0700,8.3
MyNetDiary,g,2024-12-28 21:59:00 -0700,2024-12-28 21:59:00 -0700,0
MyNetDiary,g,2024-12-28 23:09:00 -0700,2024-12-28 23:09:00 -0700,4.1
MyNetDiary,g,2024-12-28 21:46:00 -0700,2024-12-28 21:46:00 -0700,2.5
MyNetDiary,g,2024-12-28 23:07:00 -0700,2024-12-28 23:07:00 -0700,0.8
MyNetDiary,g,2024-12-29 14:28:00 -0700,2024-12-29 14:28:00 -0700,3.5
MyNetDiary,g,2024-12-29 14:28:00 -0700,2024-12-29 14:28:00 -0700,0.1
MyNetDiary,g,2024-12-29 14:28:00 -0700,2024-12-29 14:28:00 -0700,0
MyNetDiary,g,2024-12-29 14:28:00 -0700,2024-12-29 14:28:00 -0700,0
MyNetDiary,g,2024-12-29 21:06:00 -0700,2024-12-29 21:06:00 -0700,2
MyNetDiary,g,2024-12-29 21:28:00 -0700,2024-12-29 21:28:00 -0700,10
MyNetDiary,g,2024-12-30 21:56:00 -0700,2024-12-30 21:56:00 -0700,0
MyNetDiary,g,2024-12-30 21:56:00 -0700,2024-12-30 21:56:00 -0700,0
MyNetDiary,g,2024-12-30 21:56:00 -0700,2024-12-30 21:56:00 -0700,0
MyNetDiary,g,2024-12-30 22:01:00 -0700,2024-12-30 22:01:00 -0700,7.4
MyNetDiary,g,2024-12-29 19:52:00 -0700,2024-12-29 19:52:00 -0700,0.5
MyNetDiary,g,2024-12-29 19:52:00 -0700,2024-12-29 19:52:00 -0700,0.3
MyNetDiary,g,2024-12-29 20:02:00 -0700,2024-12-29 20:02:00 -0700,0.4
MyNetDiary,g,2024-12-29 21:27:00 -0700,2024-12-29 21:27:00 -0700,0.8
MyNetDiary,g,2024-12-30 22:01:00 -0700,2024-12-30 22:01:00 -0700,0
MyNetDiary,g,2024-12-30 21:45:00 -0700,2024-12-30 21:45:00 -0700,0.4
MyNetDiary,g,2024-12-30 21:11:00 -0700,2024-12-30 21:11:00 -0700,4.5
MyNetDiary,g,2024-12-30 22:34:00 -0700,2024-12-30 22:34:00 -0700,16.9
MyNetDiary,g,2024-12-31 22:25:00 -0700,2024-12-31 22:25:00 -0700,0
MyNetDiary,g,2024-12-31 22:25:00 -0700,2024-12-31 22:25:00 -0700,2.8
MyNetDiary,g,2025-01-02 13:43:00 -0700,2025-01-02 13:43:00 -0700,0
MyNetDiary,g,2025-01-02 21:40:00 -0700,2025-01-02 21:40:00 -0700,9.3
MyNetDiary,g,2025-01-01 03:42:00 -0700,2025-01-01 03:42:00 -0700,3
MyNetDiary,g,2025-01-02 21:40:00 -0700,2025-01-02 21:40:00 -0700,0
MyNetDiary,g,2025-01-02 21:40:00 -0700,2025-01-02 21:40:00 -0700,0.3
MyNetDiary,g,2025-01-02 21:40:00 -0700,2025-01-02 21:40:00 -0700,0.5
MyNetDiary,g,2025-01-02 13:43:00 -0700,2025-01-02 13:43:00 -0700,3
MyNetDiary,g,2025-01-02 13:43:00 -0700,2025-01-02 13:43:00 -0700,4.5
MyNetDiary,g,2025-01-03 12:59:00 -0700,2025-01-03 12:59:00 -0700,3
MyNetDiary,g,2025-01-03 15:27:00 -0700,2025-01-03 15:27:00 -0700,0.1
MyNetDiary,g,2025-01-05 14:50:00 -0700,2025-01-05 14:50:00 -0700,9.3
MyNetDiary,g,2025-01-05 14:51:00 -0700,2025-01-05 14:51:00 -0700,0
MyNetDiary,g,2025-01-06 19:46:00 -0700,2025-01-06 19:46:00 -0700,0.1
MyNetDiary,g,2025-01-06 19:46:00 -0700,2025-01-06 19:46:00 -0700,0
MyNetDiary,g,2025-01-07 20:00:00 -0700,2025-01-07 20:00:00 -0700,0
MyNetDiary,g,2025-01-06 09:00:00 -0700,2025-01-06 09:00:00 -0700,7.8
MyNetDiary,g,2025-01-05 14:51:00 -0700,2025-01-05 14:51:00 -0700,0
MyNetDiary,g,2025-01-06 09:00:00 -0700,2025-01-06 09:00:00 -0700,0
MyNetDiary,g,2025-01-06 19:00:00 -0700,2025-01-06 19:00:00 -0700,0.5
MyNetDiary,g,2025-01-06 19:00:00 -0700,2025-01-06 19:00:00 -0700,0.3
MyNetDiary,g,2025-01-06 19:46:00 -0700,2025-01-06 19:46:00 -0700,2.3
MyNetDiary,g,2025-01-07 01:30:00 -0700,2025-01-07 01:30:00 -0700,0
MyNetDiary,g,2025-01-07 01:30:00 -0700,2025-01-07 01:30:00 -0700,5.2
MyNetDiary,g,2025-01-07 01:30:00 -0700,2025-01-07 01:30:00 -0700,0
MyNetDiary,g,2025-01-07 20:00:00 -0700,2025-01-07 20:00:00 -0700,2.8
MyNetDiary,g,2025-01-07 16:00:00 -0700,2025-01-07 16:00:00 -0700,3
MyNetDiary,g,2025-01-07 16:00:00 -0700,2025-01-07 16:00:00 -0700,22.9
MyNetDiary,g,2025-01-07 16:00:00 -0700,2025-01-07 16:00:00 -0700,0
MyNetDiary,g,2025-01-12 13:00:00 -0700,2025-01-12 13:00:00 -0700,2
MyNetDiary,g,2025-01-13 13:00:00 -0700,2025-01-13 13:00:00 -0700,2.3
MyNetDiary,g,2025-01-14 09:00:00 -0700,2025-01-14 09:00:00 -0700,0.9
MyNetDiary,g,2025-01-13 09:00:00 -0700,2025-01-13 09:00:00 -0700,1
MyNetDiary,g,2025-01-13 13:00:00 -0700,2025-01-13 13:00:00 -0700,0
MyNetDiary,g,2025-01-12 09:00:00 -0700,2025-01-12 09:00:00 -0700,0
MyNetDiary,g,2025-01-12 09:00:00 -0700,2025-01-12 09:00:00 -0700,4.7
MyNetDiary,g,2025-01-17 09:00:00 -0700,2025-01-17 09:00:00 -0700,0
MyNetDiary,g,2025-01-17 09:00:00 -0700,2025-01-17 09:00:00 -0700,6.2
MyNetDiary,g,2025-01-20 16:00:00 -0700,2025-01-20 16:00:00 -0700,4.7
MyNetDiary,g,2025-01-19 13:00:00 -0700,2025-01-19 13:00:00 -0700,1.6
MyNetDiary,g,2025-01-19 19:00:00 -0700,2025-01-19 19:00:00 -0700,0
MyNetDiary,g,2025-02-16 13:00:00 -0700,2025-02-16 13:00:00 -0700,6.2
MyNetDiary,g,2025-02-16 13:00:00 -0700,2025-02-16 13:00:00 -0700,2.8
MyNetDiary,g,2025-02-16 13:00:00 -0700,2025-02-16 13:00:00 -0700,4.2
MyNetDiary,g,2025-02-16 13:00:00 -0700,2025-02-16 13:00:00 -0700,3.4
MyNetDiary,g,2025-02-16 09:00:00 -0700,2025-02-16 09:00:00 -0700,0
MyNetDiary,g,2025-02-16 09:00:00 -0700,2025-02-16 09:00:00 -0700,0
MyNetDiary,g,2025-02-16 09:00:00 -0700,2025-02-16 09:00:00 -0700,0
MyNetDiary,g,2025-02-16 09:00:00 -0700,2025-02-16 09:00:00 -0700,0
MyNetDiary,g,2025-02-16 13:00:00 -0700,2025-02-16 13:00:00 -0700,0
MyNetDiary,g,2025-02-16 16:00:00 -0700,2025-02-16 16:00:00 -0700,3
MyNetDiary,g,2024-05-24 22:54:00 -0700,2024-05-24 22:54:00 -0700,0
MyNetDiary,g,2024-05-24 22:58:00 -0700,2024-05-24 22:58:00 -0700,10.5
MyNetDiary,g,2024-05-24 22:58:00 -0700,2024-05-24 22:58:00 -0700,1.5
MyNetDiary,g,2024-05-24 22:58:00 -0700,2024-05-24 22:58:00 -0700,3.3
MyNetDiary,g,2024-05-24 22:59:00 -0700,2024-05-24 22:59:00 -0700,2
MyNetDiary,g,2024-05-25 21:59:00 -0700,2024-05-25 21:59:00 -0700,0
MyNetDiary,g,2024-05-25 21:59:00 -0700,2024-05-25 21:59:00 -0700,6
MyNetDiary,g,2024-05-25 18:40:00 -0700,2024-05-25 18:40:00 -0700,1.5
MyNetDiary,g,2024-05-25 18:40:00 -0700,2024-05-25 18:40:00 -0700,0
MyNetDiary,g,2024-05-27 19:21:00 -0700,2024-05-27 19:21:00 -0700,0
MyNetDiary,g,2024-05-27 18:03:00 -0700,2024-05-27 18:03:00 -0700,0
MyNetDiary,g,2024-05-28 22:08:00 -0700,2024-05-28 22:08:00 -0700,5.8
MyNetDiary,g,2024-05-28 22:09:00 -0700,2024-05-28 22:09:00 -0700,0.6
MyNetDiary,g,2024-05-28 22:20:00 -0700,2024-05-28 22:20:00 -0700,0
MyNetDiary,g,2024-05-29 01:05:00 -0700,2024-05-29 01:05:00 -0700,0.1
MyNetDiary,g,2024-05-28 22:02:00 -0700,2024-05-28 22:02:00 -0700,0
MyNetDiary,g,2024-05-28 22:53:00 -0700,2024-05-28 22:53:00 -0700,0
MyNetDiary,g,2024-05-29 01:21:00 -0700,2024-05-29 01:21:00 -0700,2.3
MyNetDiary,g,2023-11-20 01:48:00 -0700,2023-11-20 01:48:00 -0700,3.2
MyNetDiary,g,2023-12-03 19:00:00 -0700,2023-12-03 19:00:00 -0700,0
MyNetDiary,g,2023-12-03 16:00:00 -0700,2023-12-03 16:00:00 -0700,0.7
MyNetDiary,g,2023-12-04 02:24:00 -0700,2023-12-04 02:24:00 -0700,0.8
MyNetDiary,g,2023-12-04 16:21:00 -0700,2023-12-04 16:21:00 -0700,2.9
MyNetDiary,g,2023-12-04 16:21:00 -0700,2023-12-04 16:21:00 -0700,2.8
MyNetDiary,g,2023-12-04 16:24:00 -0700,2023-12-04 16:24:00 -0700,3.8
MyNetDiary,g,2024-01-03 23:13:00 -0700,2024-01-03 23:13:00 -0700,0
MyNetDiary,g,2024-01-03 23:13:00 -0700,2024-01-03 23:13:00 -0700,1.6
MyNetDiary,g,2024-01-04 23:16:00 -0700,2024-01-04 23:16:00 -0700,0
MyNetDiary,g,2024-01-04 23:16:00 -0700,2024-01-04 23:16:00 -0700,0.1
MyNetDiary,g,2024-01-04 22:42:00 -0700,2024-01-04 22:42:00 -0700,0
MyNetDiary,g,2024-01-04 22:42:00 -0700,2024-01-04 22:42:00 -0700,0.1
MyNetDiary,g,2024-01-04 22:42:00 -0700,2024-01-04 22:42:00 -0700,3.8
MyNetDiary,g,2024-01-08 21:29:00 -0700,2024-01-08 21:29:00 -0700,0
MyNetDiary,g,2024-01-08 21:29:00 -0700,2024-01-08 21:29:00 -0700,0.3
MyNetDiary,g,2024-01-08 21:29:00 -0700,2024-01-08 21:29:00 -0700,7.6
MyNetDiary,g,2024-01-08 21:29:00 -0700,2024-01-08 21:29:00 -0700,0
MyNetDiary,g,2024-01-09 00:32:00 -0700,2024-01-09 00:32:00 -0700,2.7
MyNetDiary,g,2024-01-09 00:35:00 -0700,2024-01-09 00:35:00 -0700,0.3
MyNetDiary,g,2024-01-07 19:00:00 -0700,2024-01-07 19:00:00 -0700,4.8
MyNetDiary,g,2024-01-09 01:28:00 -0700,2024-01-09 01:28:00 -0700,1
MyNetDiary,g,2024-01-09 09:00:00 -0700,2024-01-09 09:00:00 -0700,1.3
MyNetDiary,g,2024-01-09 09:00:00 -0700,2024-01-09 09:00:00 -0700,5.7
MyNetDiary,g,2024-01-10 00:48:00 -0700,2024-01-10 00:48:00 -0700,0
MyNetDiary,g,2024-01-10 00:48:00 -0700,2024-01-10 00:48:00 -0700,3.9
MyNetDiary,g,2024-01-09 01:28:00 -0700,2024-01-09 01:28:00 -0700,8.3
